id,subscription,year,defect
1956,regular,1,0
1956,regular,2,0
1956,regular,3,0
1956,regular,4,0
1956,regular,5,0
1956,regular,6,0
1956,regular,7,0
1957,regular,1,0
1957,regular,2,0
1957,regular,3,0
1957,regular,4,0
1957,regular,5,0
1957,regular,6,0
1957,regular,7,0
1958,regular,1,0
1958,regular,2,0
1958,regular,3,0
1958,regular,4,0
1958,regular,5,0
1958,regular,6,0
1958,regular,7,0
1959,regular,1,0
1959,regular,2,0
1959,regular,3,0
1959,regular,4,0
1959,regular,5,0
1959,regular,6,0
1959,regular,7,0
1960,regular,1,0
1960,regular,2,0
1960,regular,3,0
1960,regular,4,0
1960,regular,5,0
1960,regular,6,0
1960,regular,7,0
1961,regular,1,0
1961,regular,2,0
1961,regular,3,0
1961,regular,4,0
1961,regular,5,0
1961,regular,6,0
1961,regular,7,0
1962,regular,1,0
1962,regular,2,0
1962,regular,3,0
1962,regular,4,0
1962,regular,5,0
1962,regular,6,0
1962,regular,7,0
1963,regular,1,0
1963,regular,2,0
1963,regular,3,0
1963,regular,4,0
1963,regular,5,0
1963,regular,6,0
1963,regular,7,0
1964,regular,1,0
1964,regular,2,0
1964,regular,3,0
1964,regular,4,0
1964,regular,5,0
1964,regular,6,0
1964,regular,7,0
1965,regular,1,0
1965,regular,2,0
1965,regular,3,0
1965,regular,4,0
1965,regular,5,0
1965,regular,6,0
1965,regular,7,0
1966,regular,1,0
1966,regular,2,0
1966,regular,3,0
1966,regular,4,0
1966,regular,5,0
1966,regular,6,0
1966,regular,7,0
1967,regular,1,0
1967,regular,2,0
1967,regular,3,0
1967,regular,4,0
1967,regular,5,0
1967,regular,6,0
1967,regular,7,0
1968,regular,1,0
1968,regular,2,0
1968,regular,3,0
1968,regular,4,0
1968,regular,5,0
1968,regular,6,0
1968,regular,7,0
1969,regular,1,0
1969,regular,2,0
1969,regular,3,0
1969,regular,4,0
1969,regular,5,0
1969,regular,6,0
1969,regular,7,0
1970,regular,1,0
1970,regular,2,0
1970,regular,3,0
1970,regular,4,0
1970,regular,5,0
1970,regular,6,0
1970,regular,7,0
1971,regular,1,0
1971,regular,2,0
1971,regular,3,0
1971,regular,4,0
1971,regular,5,0
1971,regular,6,0
1971,regular,7,0
1972,regular,1,0
1972,regular,2,0
1972,regular,3,0
1972,regular,4,0
1972,regular,5,0
1972,regular,6,0
1972,regular,7,0
1973,regular,1,0
1973,regular,2,0
1973,regular,3,0
1973,regular,4,0
1973,regular,5,0
1973,regular,6,0
1973,regular,7,0
1974,regular,1,0
1974,regular,2,0
1974,regular,3,0
1974,regular,4,0
1974,regular,5,0
1974,regular,6,0
1974,regular,7,0
1975,regular,1,0
1975,regular,2,0
1975,regular,3,0
1975,regular,4,0
1975,regular,5,0
1975,regular,6,0
1975,regular,7,0
1976,regular,1,0
1976,regular,2,0
1976,regular,3,0
1976,regular,4,0
1976,regular,5,0
1976,regular,6,0
1976,regular,7,0
1977,regular,1,0
1977,regular,2,0
1977,regular,3,0
1977,regular,4,0
1977,regular,5,0
1977,regular,6,0
1977,regular,7,0
1978,regular,1,0
1978,regular,2,0
1978,regular,3,0
1978,regular,4,0
1978,regular,5,0
1978,regular,6,0
1978,regular,7,0
1979,regular,1,0
1979,regular,2,0
1979,regular,3,0
1979,regular,4,0
1979,regular,5,0
1979,regular,6,0
1979,regular,7,0
1980,regular,1,0
1980,regular,2,0
1980,regular,3,0
1980,regular,4,0
1980,regular,5,0
1980,regular,6,0
1980,regular,7,0
1981,regular,1,0
1981,regular,2,0
1981,regular,3,0
1981,regular,4,0
1981,regular,5,0
1981,regular,6,0
1981,regular,7,0
1982,regular,1,0
1982,regular,2,0
1982,regular,3,0
1982,regular,4,0
1982,regular,5,0
1982,regular,6,0
1982,regular,7,0
1983,regular,1,0
1983,regular,2,0
1983,regular,3,0
1983,regular,4,0
1983,regular,5,0
1983,regular,6,0
1983,regular,7,0
1984,regular,1,0
1984,regular,2,0
1984,regular,3,0
1984,regular,4,0
1984,regular,5,0
1984,regular,6,0
1984,regular,7,0
1985,regular,1,0
1985,regular,2,0
1985,regular,3,0
1985,regular,4,0
1985,regular,5,0
1985,regular,6,0
1985,regular,7,0
1986,regular,1,0
1986,regular,2,0
1986,regular,3,0
1986,regular,4,0
1986,regular,5,0
1986,regular,6,0
1986,regular,7,0
1987,regular,1,0
1987,regular,2,0
1987,regular,3,0
1987,regular,4,0
1987,regular,5,0
1987,regular,6,0
1987,regular,7,0
1988,regular,1,0
1988,regular,2,0
1988,regular,3,0
1988,regular,4,0
1988,regular,5,0
1988,regular,6,0
1988,regular,7,0
1989,regular,1,0
1989,regular,2,0
1989,regular,3,0
1989,regular,4,0
1989,regular,5,0
1989,regular,6,0
1989,regular,7,0
1990,regular,1,0
1990,regular,2,0
1990,regular,3,0
1990,regular,4,0
1990,regular,5,0
1990,regular,6,0
1990,regular,7,0
1991,regular,1,0
1991,regular,2,0
1991,regular,3,0
1991,regular,4,0
1991,regular,5,0
1991,regular,6,0
1991,regular,7,0
1992,regular,1,0
1992,regular,2,0
1992,regular,3,0
1992,regular,4,0
1992,regular,5,0
1992,regular,6,0
1992,regular,7,0
1993,regular,1,0
1993,regular,2,0
1993,regular,3,0
1993,regular,4,0
1993,regular,5,0
1993,regular,6,0
1993,regular,7,0
1994,regular,1,0
1994,regular,2,0
1994,regular,3,0
1994,regular,4,0
1994,regular,5,0
1994,regular,6,0
1994,regular,7,0
1995,regular,1,0
1995,regular,2,0
1995,regular,3,0
1995,regular,4,0
1995,regular,5,0
1995,regular,6,0
1995,regular,7,0
1996,regular,1,0
1996,regular,2,0
1996,regular,3,0
1996,regular,4,0
1996,regular,5,0
1996,regular,6,0
1996,regular,7,0
1997,regular,1,0
1997,regular,2,0
1997,regular,3,0
1997,regular,4,0
1997,regular,5,0
1997,regular,6,0
1997,regular,7,0
1998,regular,1,0
1998,regular,2,0
1998,regular,3,0
1998,regular,4,0
1998,regular,5,0
1998,regular,6,0
1998,regular,7,0
1999,regular,1,0
1999,regular,2,0
1999,regular,3,0
1999,regular,4,0
1999,regular,5,0
1999,regular,6,0
1999,regular,7,0
2000,regular,1,0
2000,regular,2,0
2000,regular,3,0
2000,regular,4,0
2000,regular,5,0
2000,regular,6,0
2000,regular,7,0
